pge_id;nom;lat_deco;lon_deco;alt_deco_m;orientations;parapente;delta;thermique;soaring;treuil;cross;plaine;atterro_nom;lat_atterro;lon_atterro;alt_atterro_m;lien_pge;ffvl_id
2954;Ribeaugoutte;48.1781;7.15806;1050;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2954;0
14091;Rigny le Ferron;48.1939;3.638;179;NE;1;0;1;0;0;0;0;;48.195;3.6385;156;http://www.paraglidingearth.com/?site=14091;0
23940;Risoul;42.7637;1.50908;1336;N,SW,NW;1;;;;;;;Val-de-Sos;42.7699;1.503;704;http://www.paraglidingearth.com/?site=23940;0
22646;Roc d'Anglars;44.1435;1.77223;355;N,NE;1;0;0;0;0;0;0;;44.1508;1.77342;135;http://www.paraglidingearth.com/?site=22646;0
11595;roc des grenouilles;42.9009;1.9681;916;N,NW;1;0;1;1;0;0;0;;42.9107;1.9578;546;http://www.paraglidingearth.com/?site=11595;0
16481;Roche Champion;46.5895;6.1238;1318;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=16481;0
10730;Roche de minuit;47.9887;6.8611;944;N;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=10730;0
14626;Roche de Mio;45.494;6.7341;2706;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=14626;0
2697;Roche les clerval;47.3567;6.47889;560;N,NE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2697;0
2988;Roche parstir;45.6708;6.59778;2044;W;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2988;0
2975;Roche-coche;46.3677;4.7049;424;SE,S,SW,W;1;0;0;0;0;0;0;;46.3673;4.7016;355;http://www.paraglidingearth.com/?site=2975;0
22922;Roche-en-Régnier;45.2123;3.93178;846;S,SW;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22922;0
22883;Rocher du diable;44.1259;5.01706;239;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22883;0
2559;Roches des cuzets;44.8919;4.1844;0;E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2559;0
11261;Rognes;43.686;5.3702;368;SW,W,NW;1;0;0;1;0;0;0;;43.686;5.3701;368;http://www.paraglidingearth.com/?site=11261;0
10072;Romaniere;43.7021;4.9854;250;S,SW;1;0;1;1;0;0;0;;43.696;4.9867;109;http://www.paraglidingearth.com/?site=10072;0
11592;Roquefeuil;42.8119;1.9935;1163;N,NE,NW;1;0;1;1;0;0;0;;42.8177;1.9911;941;http://www.paraglidingearth.com/?site=11592;0
2766;Roquefort sur garonne;43.1597;0.99028;487;W;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2766;0
2677;Roselier;48.5547;-2.7158;56;N,NE,E,SE;1;1;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2677;0
2704;Rosemont;47.2217;6;448;S,SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2704;0
10729;Rothenbachkopf;48.0062;6.9806;1205;NE,E,SE;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=10729;0
2722;Roynac - col du deves;44.6575;4.93653;453;SW;1;0;0;0;0;0;0;null;44.6527;4.92509;199;http://www.paraglidingearth.com/?site=2722;0
3086;Rupt sur moselle;47.9225;6.68583;800;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3086;0
3076;Rustrel;43.9417;5.47611;921;W;1;0;0;0;0;0;0;;43.9239;5.45916;318;http://www.paraglidingearth.com/?site=3076;0
21981;Ruy Nord;44.5082;5.15777;959;N,NE,NW;1;0;0;0;0;0;0;;44.5204;5.15561;565;http://www.paraglidingearth.com/?site=21981;0
22614;Ruy Sud;44.5042;5.1649;1074;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22614;0
2723;Sahune;44.3667;5.2667;0;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2723;0
2815;Sail sous couzan;45.7258;3.96972;512;E,SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2815;0
11098;Saint Amand Nord;44.1862;5.0684;678;N,NW;1;0;1;1;0;0;0;;44.1911;5.0671;507;http://www.paraglidingearth.com/?site=11098;0
16174;Saint Clair;45.286;4.67007;652;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=16174;0
2753;Saint Come;43.8354;4.1979;190;S;1;0;1;1;0;0;0;;43.8353;4.19778;185;http://www.paraglidingearth.com/?site=2753;0
20863;Saint Croix Airfield;43.773;6.15983;650;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=20863;0
2683;Saint cyprien;44.8589;1.02056;170;E,SE;1;0;1;1;0;0;1;;;;;http://www.paraglidingearth.com/?site=2683;0
19309;saint denis de vaux;46.7923;4.70447;373;NW;1;0;0;1;0;0;0;;46.7923;4.70011;305;http://www.paraglidingearth.com/?site=19309;0
11384;Saint Florent;42.6702;9.2973;120;N,NE,NW;1;0;0;1;0;0;0;;42.6737;9.2892;1;http://www.paraglidingearth.com/?site=11384;0
6176;Saint Hilaire du Touvet;45.3069;5.88806;906;N,NE,E,SE,S,SW,W,NW;1;1;1;1;0;1;0;Lumbin;45.302;5.90612;229;http://www.paraglidingearth.com/?site=6176;0
11060;Saint Hippolyte le Graveyron;44.1325;5.07497;401;SE,S;1;0;1;1;0;0;0;;44.1283;5.0751;225;http://www.paraglidingearth.com/?site=11060;0
16688;Saint Jean de Beugné;46.516;-1.0853;46;N,E,SE,S,W,NW;1;1;0;0;1;0;0;;46.5088;-1.0724;37;http://www.paraglidingearth.com/?site=16688;0
11101;Saint Jean de Sault;44.0413;5.4035;1003;SW,W,NW;1;0;1;1;0;0;0;;44.0402;5.3957;826;http://www.paraglidingearth.com/?site=11101;0
19743;Saint Juire Champgilion;46.5758;-1.024;56;N,S;1;0;0;0;0;0;0;;46.5758;-1.024;56;http://www.paraglidingearth.com/?site=19743;0
2847;Saint mathurin;47.43;-0.343;17;E,W;1;0;1;0;1;0;1;;;;;http://www.paraglidingearth.com/?site=2847;0
21982;Saint Maurice;44.5637;5.07625;896;N,NW;1;0;0;0;0;0;0;Col du Pertuis;44.5626;5.09079;639;http://www.paraglidingearth.com/?site=21982;0
9294;Saint Pabu;48.6048;-2.5054;10;N,W,NW;1;1;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=9294;0
19191;Saint Pabu;48.5749;-4.6256;9;N,NE,E;1;0;0;0;0;0;0;;48.5748;-4.6253;4;http://www.paraglidingearth.com/?site=19191;0
2675;Saint philippe;46.9625;4.62361;495;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2675;0
2785;Saint Pierre de Chartreuse - La Scia;45.3453;5.846;1662;SE,S,SW,W,NW;1;0;1;0;0;1;0;;45.3323;5.8448;977;http://www.paraglidingearth.com/?site=2785;0
2758;Saint sebastien;44.3106;4.14833;401;N,NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2758;0
2512;Saint sorlin;45.88;5.39889;663;S,SW,W;1;0;0;0;0;0;0;null;45.8742;5.38315;199;http://www.paraglidingearth.com/?site=2512;0
2539;Saint Vincent les Forts;44.4432;6.3716;1269;SW,W,NW;1;1;1;1;0;1;0;;44.4419;6.3719;1262;http://www.paraglidingearth.com/?site=2539;0
22921;Saint-Bérain;45.0182;3.64278;1069;SW,W;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22921;0
2566;Saint-Desirat;45.2536;4.79678;295;N,E,W;1;0;0;0;0;0;0;;45.2592;4.79477;137;http://www.paraglidingearth.com/?site=2566;0
23012;Saint-Geniez;44.2533;6.07062;1642;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23012;0
22391;Saint-Gervais-les-Bains - La charme;45.8783;6.74341;1840;W;1;0;1;0;0;0;0;;45.8839;6.71201;834;http://www.paraglidingearth.com/?site=22391;0
3041;Saint-Gervais-les-Bains - Mont Paccard;45.8944;6.72667;1313;SW,W,NW;1;0;0;0;0;0;0;Piscine;45.8841;6.7118;831;http://www.paraglidingearth.com/?site=3041;0
22603;Saint-Gervais-les-Bains - Plancert;45.8916;6.73694;1621;SW,W,NW;1;0;1;0;0;0;0;La piscine;45.8842;6.71217;834;http://www.paraglidingearth.com/?site=22603;0
22842;Saint-Jean-de-la-Porte;45.5607;6.13458;307;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22842;0
2731;Saint-Jean-en-Royans;45.0067;5.31736;862;N,W,NW;1;0;0;0;0;0;0;Aérodrome St-Jean-en-Royans;45.0248;5.31202;264;http://www.paraglidingearth.com/?site=2731;0
22696;Saint-Léger-les-Mélèzes;44.6357;6.22385;1986;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22696;0
22254;Saint-Léonard-des-Bois;48.3537;-0.07175;206;W;1;0;1;1;0;1;0;;;;;http://www.paraglidingearth.com/?site=22254;0
22255;Saint-Léonard-des-Bois;48.3512;-0.07601;98;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22255;0
23359;Saint-Martin-aux-Buneaux;49.8429;0.5583;54;W,NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=23359;0
22636;Saint-Maurice;45.6327;5.68847;703;W,NW;1;0;1;0;0;1;0;;45.6463;5.69112;216;http://www.paraglidingearth.com/?site=22636;0
22235;Saint-Moré;47.5722;3.76677;220;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22235;0
23360;Saint-Pierre-en-Port bas;49.8085;0.48796;21;NW;1;0;0;1;0;0;0;Atterro plage;49.8087;0.48739;12;http://www.paraglidingearth.com/?site=23360;0
23361;Saint-Pierre-en-Port haut;49.8106;0.49114;67;;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=23361;0
23984;Saint-Séglin (Treuil);47.8451;-2.04323;30;;1;0;1;0;1;0;1;;;;;http://www.paraglidingearth.com/?site=23984;0
2589;Sainte colombe - Eaux-Puiseaux;48.1198;3.9041;262;W;1;0;1;1;0;0;1;;48.1182;3.9002;189;http://www.paraglidingearth.com/?site=2589;0
2588;Sainte germaine;48.2183;4.69944;314;NE;1;0;0;0;0;0;0;;48.2199;4.71012;166;http://www.paraglidingearth.com/?site=2588;0
2966;Sainte marie en chanois;47.8378;6.528;456;SE,S,SW;1;0;0;0;0;0;0;;47.8337;6.52626;353;http://www.paraglidingearth.com/?site=2966;0
22612;Sainte-Jalle;44.3453;5.28714;414;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22612;0
22939;Sainte-Rose;-21.158;55.7632;805;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22939;0
10150;Sainte-Victoire - Pic des Mouches;43.5389;5.64472;990;SE,S,SW;1;0;1;0;0;0;1;;43.5292;5.6425;420;http://www.paraglidingearth.com/?site=10150;0
7232;Saleve - Les Crêts;46.1302;6.17151;1258;SW,W,NW;1;1;1;1;0;0;0;Le Coin;46.1337;6.16068;690;http://www.paraglidingearth.com/?site=7232;0
3023;Saleve - Telepherique;46.1548;6.19434;1095;N,NE,NW;1;0;1;1;0;0;0;Jules Ferry;46.1696;6.2019;396;http://www.paraglidingearth.com/?site=3023;0
14690;Salvaris;45.4167;4.4832;1073;N,NE,NW;1;0;1;0;0;0;1;;45.4322;4.4785;693;http://www.paraglidingearth.com/?site=14690;0
3043;Sambuy;45.6913;6.27235;1908;N,NE,E,NW;1;0;1;0;0;1;0;;45.7;6.30971;785;http://www.paraglidingearth.com/?site=3043;0
22103;San Bastanio;42.0211;8.75456;665;N,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22103;0
2903;Sancy est;45.5306;2.81306;1762;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2903;0
2901;Sancy nord;45.6006;2.785;1455;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2901;0
3006;Sapenay (pass);45.8242;5.86722;896;SW,W;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3006;0
3011;Sapenay (south-west);45.7989;5.86694;698;SW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3011;0
2603;Saujac;44.4872;1.89139;305;W,NW;1;0;0;0;0;0;0;null;44.488;1.88691;150;http://www.paraglidingearth.com/?site=2603;0
3087;Saulxures - graviers;47.9533;6.72531;753;NE,E;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3087;0
2897;Saurier;45.5286;3.05889;892;N,NE,SE,S,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2897;0
19061;Saussemare;49.8932;0.86503;6;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=19061;0
2770;Saut de Vesole;43.5628;2.82944;1063;SE,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2770;0
9735;savigny sous malain;47.3375;4.7541;531;SE,S,SW;1;0;1;0;0;0;0;;47.3371;4.751;518;http://www.paraglidingearth.com/?site=9735;0
2950;Schnepfenried;47.9793;7.0431;1221;NE,E;1;0;1;1;0;0;0;;47.9872;7.0698;604;http://www.paraglidingearth.com/?site=2950;0
2943;Schwartzbach;48.4991;7.2821;462;N,NE,NW;1;0;1;0;0;0;0;;48.503;7.278;284;http://www.paraglidingearth.com/?site=2943;0
2711;Sederon-mevouillon : ballons;44.2667;5.64028;1295;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2711;0
2709;Sederon-mevouillon : le fort;44.2389;5.48333;1077;E,W;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2709;0
21829;Semnoz;45.8048;6.09524;1487;W,NW;1;0;0;0;0;0;0;;45.8126;6.05209;562;http://www.paraglidingearth.com/?site=21829;0
2805;Septmoncel;46.3667;5.9;1066;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2805;0
6875;Serpaton - Gresse en Vercors;44.9103;5.59072;1577;E,SE;1;0;1;0;0;1;0;;44.9189;5.61417;976;http://www.paraglidingearth.com/?site=6875;0
2562;Serre de barre;44.4033;4.08139;587;NE;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2562;0
2560;Serre en don;44.8722;4.39794;1168;N,NE;1;0;1;0;0;1;0;;44.8858;4.3791;629;http://www.paraglidingearth.com/?site=2560;0
12312;Serres Airoport;44.4555;5.7282;706;;1;0;0;0;0;0;0;;44.4545;5.7274;704;http://www.paraglidingearth.com/?site=12312;0
14513;Serres Beaumont;44.3783;5.6867;1430;NE,E,SE;1;0;0;0;0;0;0;;44.3878;5.7239;719;http://www.paraglidingearth.com/?site=14513;0
2671;Seuriot baudot;47.3417;4.74722;577;E,SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2671;0
22787;Siebach 300;47.9046;6.99225;698;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22787;0
3066;Signes - agnis;43.3022;5.8729;697;SE,S,SW;1;0;1;0;0;0;0;;43.2888;5.87139;328;http://www.paraglidingearth.com/?site=3066;0
3065;Signes - siou blanc - la limatte;43.2687;5.8935;736;E;1;0;0;0;0;0;0;;43.2835;5.8906;316;http://www.paraglidingearth.com/?site=3065;0
2754;Sinsans;43.8107;4.1822;175;NE,E,SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2754;0
2867;Sion - vaudemont;48.4087;6.0689;515;S,SW;1;0;1;0;0;0;0;;48.4072;6.0657;451;http://www.paraglidingearth.com/?site=2867;0
14749;Sisteron Gache;44.2246;5.9791;1094;NW;1;0;1;1;0;0;0;;44.2128;5.9571;647;http://www.paraglidingearth.com/?site=14749;0
3101;Socourt;48.3881;6.2492;339;NE,E;1;0;1;1;0;0;0;;48.3874;6.2526;271;http://www.paraglidingearth.com/?site=3101;0
7592;Solaison;46.0424;6.42589;1661;E;1;0;0;0;0;0;0;;46.0637;6.44822;463;http://www.paraglidingearth.com/?site=7592;0
10511;solaure;44.6917;5.3543;1220;SE,S,SW;1;0;1;1;0;1;0;;44.6811;5.3868;485;http://www.paraglidingearth.com/?site=10511;0
14827;soleil boeuf;44.42;6.6517;2190;N,NE,E,SE,S,SW,W,NW;1;0;1;0;0;1;0;;44.3867;6.6692;1154;http://www.paraglidingearth.com/?site=14827;0
19839;Solutre EST;46.2991;4.7193;449;E;1;0;1;1;0;0;0;;46.2969;4.7179;383;http://www.paraglidingearth.com/?site=19839;0
17924;Sommet des Cluots;44.0453;7.00177;1980;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17924;0
2863;Soncourt sur marne;48.2564;5.10389;326;SE,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2863;0
3060;Soreze;43.4416;2.0699;0;N,NW;1;0;0;0;0;0;0;;43.4497;2.06609;271;http://www.paraglidingearth.com/?site=3060;0
2501;Sorgia;46.1383;5.85556;1344;SW,W,NW;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2501;0
15842;Sorède;42.5145;2.97381;521;N,NE,NW;1;0;1;1;0;0;0;;42.5304;2.96722;68;http://www.paraglidingearth.com/?site=15842;0
2548;Sospel - Agaisen;43.8878;7.45583;735;E,SE,S,SW,W;1;0;1;0;0;0;0;;43.8784;7.45858;332;http://www.paraglidingearth.com/?site=2548;0
22397;Sospel - Montegrosso;43.9138;7.46715;1232;SW,W;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22397;0
11823;Sospel - Tete de la lavina;43.8669;7.41363;1094;E;1;0;0;0;0;0;0;;43.8783;7.45718;342;http://www.paraglidingearth.com/?site=11823;0
2777;Sougeal le marais;48.5139;-1.51389;11;N,NE,E,SE,S,SW,W,NW;1;1;0;0;1;0;1;;;;;http://www.paraglidingearth.com/?site=2777;0
2620;Soulangy;48.9422;-0.20139;163;N,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2620;0
2826;Soult;44.898;1.65427;242;N,W,NW;1;0;0;0;0;0;0;;44.9009;1.64961;109;http://www.paraglidingearth.com/?site=2826;0
23452;Soum de Coste Oueillere - Payolle;42.8954;0.24923;2448;N,NE,E,SE,S,SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23452;0
23446;Soum de Moustayou - Luz Saint-Sauveur;42.8942;0.00397;1814;E,SE,S,SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23446;0
23442;Soum de Trezères - Ger;43.0167;-0.01899;1557;N,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23442;0
3064;St Antonin Noble Val;44.158;1.77004;312;N,SE,S,NW;1;1;1;1;0;0;0;;44.1559;1.76116;168;http://www.paraglidingearth.com/?site=3064;0
18649;ST AUBAN;44.0553;5.9891;451;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=18649;0
3099;St die - kemberg;48.2568;6.932;725;NE,E;1;0;0;0;0;0;0;;48.2578;6.9453;432;http://www.paraglidingearth.com/?site=3099;0
10858;St die - le kiosque;48.2721;6.9326;652;N,NW;1;0;1;0;0;1;1;;48.2785;6.9179;363;http://www.paraglidingearth.com/?site=10858;0
3097;St die - ormont;48.3142;7.00694;878;SW;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3097;0
2525;St Geniez - le Trainon;44.2492;6.06639;1357;S;1;0;1;1;0;1;0;;;;;http://www.paraglidingearth.com/?site=2525;0
17102;St Guiraud;43.6822;3.4466;239;W,NW;1;0;1;1;0;0;0;Atterissage;43.6843;3.44014;101;http://www.paraglidingearth.com/?site=17102;0
11438;St Jacut;48.6046;-2.1851;14;E;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11438;0
3018;St jean de maurienne;45.2919;6.31972;1545;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3018;0
2685;St leon sur vezere;45.0172;1.07056;228;SE;1;0;0;0;0;0;0;;45.0172;1.07056;228;http://www.paraglidingearth.com/?site=2685;0
16938;St léonard des bois;48.3482;-0.0825;182;E;1;0;1;1;0;0;0;;48.3486;-0.0802;96;http://www.paraglidingearth.com/?site=16938;0
2614;St Marc d'Ouilly;48.8824;-0.445;181;N,NE;1;0;1;1;0;0;0;;48.886;-0.4421;49;http://www.paraglidingearth.com/?site=2614;0
2745;St samson de la roque;49.4209;0.4272;92;SW;1;0;0;0;0;0;0;;49.4179;0.427;5;http://www.paraglidingearth.com/?site=2745;0
2563;St sebastien;44.3228;4.15278;254;N,NE;1;1;1;1;1;0;0;;;;;http://www.paraglidingearth.com/?site=2563;0
18456;St-Bonnet-de-Chirac;44.513;3.28878;886;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=18456;0
3105;St. Martin Sur Armancon;47.8739;4.0567;251;SE;1;0;1;1;0;0;0;;47.8721;4.06007;141;http://www.paraglidingearth.com/?site=3105;0
17833;St.Jean-Monclar (Dormillouse);44.4029;6.37156;1901;W,NW;1;0;1;0;0;1;0;null;44.4177;6.35091;1329;http://www.paraglidingearth.com/?site=17833;0
2617;Stade plaine de falaise;49.0111;-0.25417;120;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2617;0
3075;Ste Anastasie;43.3542;6.1202;446;SE,S;1;1;1;1;0;0;0;;43.3483;6.1179;282;http://www.paraglidingearth.com/?site=3075;0
17085;Ste Marguerite sur Mer;49.9091;0.9373;10;N,NW;1;0;0;1;0;0;0;;49.909;0.9364;4;http://www.paraglidingearth.com/?site=17085;0
19400;Stella;50.485;1.5761;6;W;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=19400;0
2949;Stockenberg;47.8836;7.02139;526;SW,W;1;1;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2949;0
2575;Stonne;49.5507;4.9287;325;N,NE;1;0;0;0;0;0;0;;49.5533;4.9297;251;http://www.paraglidingearth.com/?site=2575;0
14570;SUC AU MAY (site des monedieres);45.4678;1.85139;860;SE,S,SW;1;1;1;1;0;0;0;;45.4617;1.84833;641;http://www.paraglidingearth.com/?site=14570;0
2756;Sueille;44.1078;3.90833;454;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2756;0
16681;Suhescun;43.2544;-1.17853;534;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=16681;0
14036;Sulens;45.8186;6.36187;1600;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=14036;0
2531;Sumiou;44.138;5.8635;0;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2531;0
2900;Super-besse;45.5247;2.82611;1836;S,SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2900;0
